date,year,month,snowmelt_sum,runoff_sum,surface_runoff_sum,sub_surface_runoff_sum,total_evaporation_sum,snow_depth_water_equivalent
2016-09,2016,9,3.607406966922381E-9,0.0027736348895997668,2.2344664173230995E-5,0.002751262907537067,-0.023193570847404272,-7.345364920210326E-25
2016-10,2016,10,7.65641622875346E-6,0.003044927476728155,0.0010321454683601152,0.00201275890928181,-0.020726655253377853,3.2261826537349205E-7
2016-11,2016,11,3.03092690607372E-4,0.0027532488852878433,0.001206363590120938,0.0015468736605859965,-0.026119598363662747,3.58569892629016E-5
2016-12,2016,12,0.024109002621850163,0.01785451994504131,0.014015673366926292,0.0038388473286730834,-0.014169840495350068,0.023044984797390578
2017-01,2017,1,0.01896361325083167,0.005345932542308244,0.002690019629333245,0.002655908406445794,-0.01648396030830669,0.036113883966378206
2017-02,2017,2,0.042271453567026995,0.011116168061887281,0.005153312260019741,0.005962856825692751,-0.01764078760657969,0.07240332839455865
2017-03,2017,3,0.06056350945573859,0.06130187774170138,0.025097161422850078,0.03620471563588984,-0.04365886931139686,0.04822729379189089
2017-04,2017,4,0.03492465906635682,0.09760165204529463,0.02315690416328481,0.07444474877340815,-0.08338089446950099,0.012718920951003139
2017-05,2017,5,5.99315858842323E-4,0.042910998957934474,0.0031321271092684014,0.03977885634253299,-0.10715832684730102,6.273181100699961E-5
2017-06,2017,6,3.773690324250851E-9,0.017213682694226174,3.20526230115628E-5,0.01718158497870496,-0.0706073779319607,-7.345364920210326E-25
2017-07,2017,7,3.157773357535376E-9,0.008505609429387,2.0463697333691645E-5,0.008485107163433023,-0.0514194895161738,-7.345364920210326E-25
2017-08,2017,8,3.0812563072873365E-9,0.0045066413202970185,2.5207739968649974E-6,0.004504090222671857,-0.03724185106204475,-7.345364920210326E-25
2017-09,2017,9,9.382310932361662E-10,0.0026870097723351995,1.1041362075543323E-5,0.0026759365443288245,-0.024096717581684635,-7.345364920210326E-25
2017-10,2017,10,2.8295932557449E-6,0.002173683726151721,2.2301093204112347E-4,0.0019506462646154234,-0.016771134327613547,1.4613421578622754E-7
2017-11,2017,11,0.0028820795025567944,0.009425107568941037,0.007406540327932342,0.0020185622702765717,-0.028327486928468117,5.733321715930594E-4
2017-12,2017,12,0.011827170684132651,0.004096107972450876,0.002644297839664578,0.0014518033466335515,-0.021275244148057013,0.002683750381792326
2018-01,2018,1,0.019260146043796316,0.008997993590390486,0.006718534278169405,0.0022794522991940766,-0.021360465429715484,0.007244167344403221
2018-02,2018,2,0.022499334101282572,0.05623627314452825,0.035270538496159166,0.020965729463355485,-0.026602786295005475,0.009626248736704177
2018-03,2018,3,0.011864138441390731,0.0519168079326371,0.011435782978905785,0.04048103041456966,-0.06415673320218085,0.003203415935929092
2018-04,2018,4,3.6631029142628735E-4,0.03547844135965543,0.007713839832347264,0.027764592094832934,-0.08764155070230888,2.8027752450620747E-5
2018-05,2018,5,1.1415939224425075E-8,0.04253582746526749,0.012758647527144869,0.02977717497603609,-0.10702208480072649,-7.345364920210326E-25
2018-06,2018,6,5.373399732365625E-9,0.02004439575288897,1.0045359535479443E-4,0.019943916873978167,-0.09201149091820139,-7.345364920210326E-25
2018-07,2018,7,7.522274431144198E-9,0.010283033792260601,1.179027214424701E-6,0.01028181092362562,-0.059392852595438146,-7.345364920210326E-25
2018-08,2018,8,6.754269739420664E-9,0.00542745982628181,4.330853955040789E-6,0.005423093436250813,-0.040488591690399325,-7.345364920210326E-25
2018-09,2018,9,2.882230198310005E-9,0.003205611940680437,4.1391619937048233E-5,0.0031641960754409063,-0.02719767976764077,-7.345364920210326E-25
2018-10,2018,10,2.3290513224464658E-5,0.02103437072889576,0.016464174980380164,0.004570188440065012,-0.032583742110727655,1.8525558159664353E-6
2018-11,2018,11,8.419891593392493E-4,0.010082899295498469,0.007382250349742833,0.0027006420724609713,-0.030848316933367138,6.941229084006158E-5
2018-12,2018,12,0.015990989702494022,0.06293690209699766,0.03309425370211,0.02984264752266831,-0.019382052935117397,0.006418864388882772
2019-01,2019,1,0.03871867580526437,0.1445845887027822,0.038941532030528365,0.10564305883919317,-0.013597458674323824,0.05868088894410396
2019-02,2019,2,0.03731888572479399,0.11809532120629146,0.014085638101257557,0.1040096849036856,-0.024330565762215112,0.07053442528088576
2019-03,2019,3,0.052399646890993544,0.21360567368787248,0.045159684276160635,0.16844598994805876,-0.04070399225575309,0.06879910567453562
2019-04,2019,4,0.0531733353556858,0.23048483786867632,0.031298523451624045,0.1991863114232396,-0.07149611436306468,0.032887374000630916
2019-05,2019,5,0.015324527176414126,0.08305465124703876,0.008692665909774952,0.07436196566152992,-0.1075073174596138,0.003560392571428535
2019-06,2019,6,2.2106695710688826E-7,0.02464353677168248,6.82113987538152E-5,0.024575303308818616,-0.07527191324601389,6.5955094251339804E-9
2019-07,2019,7,6.025848094549939E-9,0.01112019433650518,7.489261008475497E-6,0.011112678631108444,-0.05202998965415151,-7.345364920210326E-25
2019-08,2019,8,6.17787320661962E-9,0.005683543885984063,2.1204459127845855E-5,0.005662302288793891,-0.039889593347804654,-7.345364920210326E-25
2019-09,2019,9,4.888287253248171E-9,0.003309052693818845,1.5233945690218224E-5,0.0032937967907531946,-0.024745910718936493,-7.345364920210326E-25
2019-10,2019,10,8.919655218701298E-7,0.003017353392178333,6.711221754093471E-4,0.0023462151174133855,-0.026633867064418823,3.690010604815149E-8
2019-11,2019,11,2.959293682916946E-4,0.002506631492778103,7.236647771544244E-4,0.0017829376699196324,-0.02496067894558756,2.885018074234365E-5
2019-12,2019,12,0.014789060394418385,0.00681529948582123,0.004930460525273962,0.0018848407099482675,-0.020847900778156663,0.004133804153169357
2020-01,2020,1,0.028770739791256713,0.009313449654453361,0.0060157670195160415,0.0032976800683301995,-0.017054096291120178,0.026059345983359284
2020-02,2020,2,0.06204530513883956,0.04262394058431258,0.01992049956084535,0.022703437230676225,-0.01920224425382804,0.0658525502295611
2020-03,2020,3,0.05163171632104947,0.10631636957443817,0.03734574837463498,0.068970624547588,-0.05134910789445035,0.029526455350939267
2020-04,2020,4,0.01564433360833243,0.1306914559590009,0.022168811160688636,0.10852265541995396,-0.08392510319712557,0.004533707547220137
2020-05,2020,5,1.3845816467903684E-4,0.06044766485742411,0.006070922811188411,0.054376725428618315,-0.11123063772274752,8.990586416347583E-6
2020-06,2020,6,5.018535630232176E-9,0.024087884613686397,7.889315755167494E-5,0.024008974694827108,-0.07695815017143699,-7.345364920210326E-25
2020-07,2020,7,8.060718770939107E-9,0.011554739045053091,5.7003711727101154E-5,0.011497704009405092,-0.05544400061219616,-7.345364920210326E-25
2020-08,2020,8,7.077973469219008E-9,0.005940420950299735,1.259534068737903E-5,0.005927791262428173,-0.039108325784451475,-7.345364920210326E-25
2020-09,2020,9,2.9195838654857876E-9,0.00343981043898133,9.701342293492815E-6,0.0034300774894862373,-0.026398322290874267,-7.345364920210326E-25
2020-10,2020,10,1.1004315932599895E-9,0.0024576297550283005,3.325899667503364E-5,0.002424345485445455,-0.018580511631529097,-7.345364920210326E-25
2020-11,2020,11,0.002228489569640153,0.005577591077813122,0.003637925028090718,0.0019396634485870355,-0.027424493723676748,4.8066927302306073E-4
2020-12,2020,12,0.008693248129366012,0.0032149895532743453,0.0015675311860344754,0.0016474533259934687,-0.019690512205934756,0.002234417456007014
2021-01,2021,1,0.020382362326414,0.008210621600374134,0.005599230216996272,0.0026113853979965753,-0.017776552736308786,0.016823259058798428
2021-02,2021,2,0.040668975198191876,0.016494037683092235,0.011183106191576378,0.005310943846988475,-0.027723050987781217,0.031148193687513526
2021-03,2021,3,0.025591803349707905,0.02597924129272904,0.012279721804688634,0.013699516802037834,-0.05547814159265492,0.01837173557309465
2021-04,2021,4,0.010560929370856084,0.024657719420048924,0.0038678249516980717,0.020789879991439712,-0.08783655621199606,0.0027283615594424007
2021-05,2021,5,1.8159980312254323E-6,0.012947797902386692,3.414445725094243E-4,0.012606339599227936,-0.08308533979986825,7.631602838694289E-8
2021-06,2021,6,6.277407132087742E-11,0.0063112757851475085,9.910315590276746E-7,0.006310257242298189,-0.053027662175436724,-7.345364920210326E-25
2021-07,2021,7,2.779669307562652E-9,0.0035316785559011297,7.698590133466174E-6,0.0035239414387034946,-0.040151073818856506,-7.345364920210326E-25
2021-08,2021,8,4.110371090472053E-9,0.0021694150166044696,6.110237316127922E-5,0.00210827829839548,-0.031516078236029726,-7.345364920210326E-25
2021-09,2021,9,1.4955084623362303E-9,0.0013663180157963857,6.125833903204848E-6,0.0013601477993424253,-0.018871923983758754,-7.345364920210326E-25
2021-10,2021,10,4.22603103432542E-8,0.0012896952624593789,2.44653798065755E-4,0.0010450258250200499,-0.01486445577481046,1.9842552573027616E-9
2021-11,2021,11,4.8016697450063527E-4,0.0011067849210745066,2.809690207947993E-4,8.258008096315651E-4,-0.019502340824109104,5.024277582861884E-5
2021-12,2021,12,0.01341615342776123,0.006780486907184404,0.005723277206774129,0.0010571958951361758,-0.01824576096767942,0.006901492907174245
2022-01,2022,1,0.0307524775354728,0.011891895103962973,0.008561263051650038,0.0033306347307122527,-0.012618839250942693,0.037827237832377604
2022-02,2022,2,0.06214668094062539,0.018266121051308846,0.011603391835870327,0.006662725891002957,-0.024497779748760766,0.057234102840645645
2022-03,2022,3,0.031522765192704784,0.03549409663160793,0.012360918991768093,0.023133176022812972,-0.04539283101441578,0.03828320560663884
2022-04,2022,4,0.03630182928923846,0.04459287217279984,0.012639130438624302,0.03195372085472733,-0.08304452289206582,0.012985521636278512
2022-05,2022,5,6.696159306826786E-4,0.026049625373970976,0.004034733986199536,0.02201488201419356,-0.09893208663841195,5.435356943521213E-5
2022-06,2022,6,3.434818778443659E-9,0.010801735764609847,5.7163382330478686E-5,0.010744553923025516,-0.06799589764546747,-7.345364920210326E-25
2022-07,2022,7,3.3882132080500853E-9,0.00565927745398833,2.4155564799863436E-6,0.005656811792374714,-0.047595751861344335,-7.345364920210326E-25
2022-08,2022,8,2.8983367595563324E-9,0.0031202416595223718,7.088277368546048E-6,0.003113107925216211,-0.03417894067484805,-7.345364920210326E-25
2022-09,2022,9,3.9296463618714565E-10,0.001927780575448257,2.3031654136586224E-5,0.001904710152381129,-0.022499440107199092,-7.345364920210326E-25
2022-10,2022,10,7.42635230721847E-10,0.0019137295580350063,5.018375666347096E-4,0.0014118632089614358,-0.022231797273217616,-7.345364920210326E-25
2022-11,2022,11,0.0012233581053939706,0.006430429386859523,0.005052661776034208,0.0013777452035954264,-0.021959415117491467,1.803883000350487E-4
2022-12,2022,12,0.002296277844278179,0.0021525309319853996,0.001083332679131329,0.0010692008661206344,-0.021722720159943112,2.8066803885541956E-4
2023-01,2023,1,0.010992596521585575,0.005813508103904062,0.00355958837031919,0.0022539109304849196,-0.019822402016898343,0.002181047296871612
2023-02,2023,2,0.049724015924687386,0.013774469284810024,0.00760917780680161,0.006165286810309434,-0.01971987679824997,0.061157467017546596
2023-03,2023,3,0.04683759633203159,0.04428316797498579,0.026956110952194093,0.017327046667972544,-0.05199658598737577,0.010172136138891676
2023-04,2023,4,0.0058612063185958675,0.06894795784404635,0.02968000676847122,0.03926794891576993,-0.08414392923047938,3.79775532011349E-4
2023-05,2023,5,1.0426482588609819E-5,0.027660492852809446,0.002064637816128707,0.02559584803292403,-0.103952714479374,3.885659849064173E-7
2023-06,2023,6,6.591093913840534E-9,0.013241295501709773,1.0929963802121035E-4,0.01313197656201107,-0.08275791490975139,-7.345364920210326E-25
2023-07,2023,7,7.597515434196377E-9,0.007170245771731686,5.214257449331964E-6,0.007164985834335846,-0.05352309028980918,-7.345364920210326E-25
2023-08,2023,8,3.806628096127148E-9,0.003991892924710754,1.2324835717962841E-5,0.003979538743570708,-0.036665886554027416,-7.345364920210326E-25
2023-09,2023,9,3.1058171861492592E-9,0.002440580619270058,9.865576444699421E-6,0.0024306963525320114,-0.02328255095820212,-7.345364920210326E-25
2023-10,2023,10,5.17075396717621E-9,0.0023282359602770225,5.192564221180568E-4,0.0018089729030995431,-0.03067702410645008,-7.345364920210326E-25
2023-11,2023,11,0.004562915000714143,0.015360537386070065,0.01199199127554667,0.003368542703262863,-0.025971687063958988,7.019947879552305E-4
2023-12,2023,12,0.006875329731181581,0.02096136121609098,0.014422675815636601,0.006538679871399776,-0.022351581198262502,0.0029398454776970125
2024-01,2024,1,0.027784770347453195,0.05629957096934628,0.024661979021530372,0.03163758678191268,-0.019406320838359116,0.026451700084846735
2024-02,2024,2,0.03267761045878987,0.08954574453986178,0.017843800877174618,0.07170193666291728,-0.028263332252139742,0.04007699983896113
2024-03,2024,3,0.024533415143394192,0.14118562937047466,0.03530470235883169,0.10588093060902325,-0.053483472841708145,0.026128374348659084
2024-04,2024,4,0.02051110134930657,0.09680197775439339,0.014576469440247958,0.08222549350017348,-0.0952722422007507,0.007325725794927702
2024-05,2024,5,3.0970751232729896E-4,0.0554230335897107,0.014413059404513052,0.041009983487871826,-0.10570026406752363,2.321857454318466E-5
2024-06,2024,6,7.617661091016217E-9,0.021884225802845207,1.426337017601047E-4,0.02174157483371498,-0.09064606901845096,-7.345364920210326E-25
2024-07,2024,7,1.0701672816430663E-8,0.01116850733843374,4.62462952884764E-6,0.01116383005943008,-0.058142901854396446,-7.345364920210326E-25
2024-08,2024,8,7.334536380187337E-9,0.005832044889205357,5.484694256373441E-6,0.0058265344736714905,-0.04093630341233566,-7.345364920210326E-25
2024-09,2024,9,6.470886946587702E-9,0.003510699643395275,1.2125586117330875E-4,0.0033894042633006408,-0.029513758550983416,-7.345364920210326E-25
