metric,mean_days,sen_days_per_yr,days_per_decade,change_over_record,tau,p
onset_doy,89.53057228202859,0.1565603353524589,1.565603353524589,3.6008877131065544,0.13043478260869565,0.38934138095270887
meltout_doy,140.13710822043296,-0.14500096621810543,-1.4500096621810543,-3.335022223016425,-0.07971014492753624,0.6061655660716706
scd_days,8.49788647984217,-0.14714426848073064,-1.4714426848073066,-3.384318175056805,-0.2318840579710145,0.11887659001932085
