target,n,model_r2,model_adj_r2,dS_dT,dS_dP_per_10mm,trend_T_per_yr,trend_P_per_yr,trend_S_obs_per_yr,total_change_T,total_change_P,total_change_S,attributed_to_T,attributed_to_P,attributed_total,residual,pct_explained,pct_from_T,pct_from_P
sca_mean,24,0.6635430461184522,0.6314995267011618,-821.9301013952147,16.731849948143918,0.06611215013657408,-0.6435333240896238,-77.27405718954249,1.5205794531412038,-14.801266454061349,-1777.3033153594772,-54.33956626520999,-1.0767503015297855,-55.41631656673977,-21.857740622802716,71.71399895674078,70.32058137173075,1.393417585010021
sca_max,24,0.4796266770600093,0.4300673129704864,-2158.3968827935323,28.16678541595593,0.06611215013657408,-0.6435333240896238,-183.66091830065366,1.5205794531412038,-14.801266454061349,-4224.201120915034,-142.6962587695595,-1.8126265047649257,-144.50888527432443,-39.152033026329235,78.68243642219124,77.69549455043295,0.986941871758285
sle_mean,24,0.5355544792189229,0.4913215724778679,97.4592152949157,-1.1797097223131914,0.06611215013657408,-0.6435333240896238,8.302998750000011,1.5205794531412038,-14.801266454061349,190.96897125000027,6.443238273770163,0.07591825190610552,6.5191565256762685,1.7838422243237426,78.51568718682825,77.60133980232328,0.9143473845049708
sle_djfm,24,0.7318763820546623,0.7063407993932016,101.01646817279638,-2.100317021902356,0.06611215013657408,-0.6435333240896238,8.839087500000005,1.5205794531412038,-14.801266454061349,203.29901250000012,6.678415910106371,0.13516239947468422,6.813578309581056,2.0255091904189495,77.08463469312926,75.55549042937257,1.5291442637566848
sdi_mean,24,0.7220844219658229,0.6956162716768537,-1.7822204908297024,0.04695252314008469,0.06611215013657408,-0.6435333240896238,-0.18362884615384623,1.5205794531412038,-14.801266454061349,-4.223463461538463,-0.11782642866621203,-0.0030215513290733683,-0.12084797999528539,-0.06278086615856084,65.81100002885039,64.16553343013209,1.6454665987183081
scv_mean,24,0.49784248974185186,0.4500179649553615,-0.9661851801965257,0.009116456570058551,0.06611215013657408,-0.6435333240896238,-0.12127480490523973,1.5205794531412038,-14.801266454061349,-2.7893205128205136,-0.06387657969288559,-0.0005866743600448469,-0.06446325405293044,-0.056811550852309295,53.1546961492125,52.67093997207145,0.4837561771410439
sca_centroid,24,0.06888995188784797,-0.019787195551404624,-0.0462699342488238,-0.0015202765240061172,0.06611215013657408,-0.6435333240896238,0.005579803300308606,1.5205794531412038,-14.801266454061349,0.12833547590709793,-0.00305900483986765,9.783486050290755e-05,-0.0029611699793647426,0.008540973279673347,-53.06943309634172,-54.82280781651324,1.7533747201715253
melt_rate_feb_mar,24,0.13177890383190116,0.04909118038732041,0.048224752009695906,-0.004318045460013006,0.06611215013657408,-0.6435333240896238,-0.005719064062547927,1.5205794531412038,-14.801266454061349,-0.13153847343860234,0.0031882420451640682,0.0002778806148452279,0.003466122660009296,-0.009185186722557224,-60.606466759267036,-55.74761902113856,-4.858847738128466
